,hhid,longitude,latitude,altitude,kebele
19313,DT0101911,37.76034,12.97972,2570,DT01
19314,DT0101910,37.76075,12.98339,2571,DT01
19315,DT0101908,37.77084,12.98492,2597,DT01
19316,DT0102618,37.46145,12.59055,2598,DT01
19317,DT0102619,37.46145,12.59055,2598,DT01
19318,DT0102617,37.46145,12.59055,2598,DT01
19319,DT0102620,37.46145,12.59055,2598,DT01
19320,DT0101905,37.76065,12.98036,2584,DT01
19321,DT0101904,37.7547,12.97729,2584,DT01
19322,DT0101706,37.7607,12.97954,2577,DT01
19323,DT0101901,37.76007,12.98017,2883,DT01
19324,DT0101900,37.76065,12.98036,2584,DT01
19325,DT0101295,37.76241,12.98145,2602,DT01
19326,DT0101899,37.77065,12.98486,2603,DT01
19327,DT0101898,37.7662,12.98173,2587,DT01
19328,DT0101896,37.76813,12.98315,2586,DT01
19329,DT0103068,37.7672,12.98835,2592,DT01
19330,DT0101895,37.7634,12.98208,2602,DT01
19331,DT0101894,37.77652,12.98104,2577,DT01
19332,DT0101893,37.76516,12.98113,2577,DT01
19333,DT0101892,37.76272,12.98339,2595,DT01
19334,DT0101891,37.7695,12.9836,2598,DT01
19335,DT0100747,37.76605,12.98254,2589,DT01
19336,DT0101888,37.75591,12.97809,2587,DT01
19337,DT0101886,37.77013,12.98334,2625,DT01
19338,DT0101885,37.7694,12.98256,2594,DT01
19339,DT0101878,37.77007,12.98378,2602,DT01
19340,DT0101874,37.7704,12.98441,2604,DT01
19341,DT0101873,37.77049,12.98453,2601,DT01
19342,DT0101872,37.77032,12.98606,2600,DT01
19343,DT0101871,37.77056,12.98691,2598,DT01
19344,DT0101870,37.77119,12.98385,2621,DT01
19345,DT0101868,37.76741,12.98309,2600,DT01
19346,DT0101866,37.76394,12.98338,2592,DT01
19347,DT0101867,37.77168,12.98338,2619,DT01
19348,DT0101865,37.76589,12.98163,2621,DT01
19349,DT0101864,37.76386,12.9825,2586,DT01
19350,DT0101863,37.76585,12.98153,2620,DT01
19351,DT0103107,37.76413,12.9813,2581,DT01
19352,DT0101861,37.76394,12.98029,2587,DT01
19353,DT0101857,37.76755,12.9831,2592,DT01
19354,DT0101856,37.77751,12.98321,2591,DT01
19355,DT0101855,37.76427,12.98144,2578,DT01
19356,DT0101854,37.76474,12.97919,2575,DT01
19357,DT0103088,37.77228,12.98413,2604,DT01
19358,DT0101849,37.78741,12.98097,2588,DT01
19359,DT0101848,37.7677,12.98414,2587,DT01
19360,DT0103208,37.76969,12.98484,2526,DT01
19361,DT0101847,37.76755,12.98309,2598,DT01
19362,DT0101846,37.75738,12.97688,2573,DT01
19363,DT0103170,37.76502,12.966172,2581,DT01
19364,DT0101844,37.76036,12.98015,2548,DT01
19365,DT0101843,37.77387,12.98221,2585,DT01
19366,DT0101841,37.75614,12.97794,2599,DT01
19367,DT0103052,37.46111,12.59302,2600,DT01
19368,DT0101837,37.76997,12.98457,2600,DT01
19369,DT0101838,37.75858,12.97412,2586,DT01
19370,DT0101836,37.76998,12.98458,2601,DT01
19371,DT0101833,37.7648,12.98337,2591,DT01
19372,DT0101832,37.76597,12.98145,2604,DT01
19373,DT0101831,37.77271,12.98588,2602,DT01
19374,DT0101830,37.75484,12.97259,2617,DT01
19375,DT0103206,37.67931,12.96215,1309,DT01
19376,DT0101828,37.76434,12.98187,2584,DT01
19377,DT0101827,37.76419,12.98163,2585,DT01
19378,DT0101826,37.7644,12.98337,2594,DT01
19379,DT0101823,37.76205,12.98098,2577,DT01
19380,DT0101821,37.76291,12.98336,2587,DT01
19381,DT0101818,37.76121,12.98153,2590,DT01
19382,DT0101819,37.76122,12.98154,2591,DT01
19383,DT0101816,37.75967,12.97935,2575,DT01
19384,DT0101815,37.76034,12.9808,2581,DT01
19385,DT0101591,37.77133,12.98501,2603,DT01
19386,DT0101813,37.75985,12.98031,2578,DT01
19387,DT0101812,37.76032,12.97886,2570,DT01
19388,DT0101811,37.75882,12.9793,2571,DT01
19389,DT0103256,37.75782,12.97329,2590,DT01
19390,DT0101810,37.75882,12.9793,2571,DT01
19391,DT0101809,37.75939,12.97983,2579,DT01
19392,DT0201304,37.75932,12.98301,2602,DT02
19393,DT0101808,37.75939,12.97983,2579,DT01
19394,DT0101807,37.75878,12.97959,2576,DT01
19395,DT0101804,37.75687,12.97362,2586,DT01
19396,DT0101799,37.7573,12.97452,2597,DT01
19397,DT0101797,37.75645,12.97481,2583,DT01
19398,DT0101795,37.75689,12.97362,2586,DT01
19399,DT0101784,37.77102,12.97235,2602,DT01
19400,DT0101783,37.75619,12.97804,2591,DT01
19401,DT0101782,37.75781,12.97748,2573,DT01
19402,DT0101781,37.76457,12.97952,2581,DT01
19403,DT0101780,37.755,12.9756,2604,DT01
19404,DT0101779,37.77021,12.9862,2611,DT01
19405,DT0101814,37.76002,12.98067,2580,DT01
19406,DT0103159,37.77266,12.98372,2605,DT01
19407,DT0101776,37.76035,12.98005,2540,DT01
19408,DT0101774,37.7709,12.98713,2610,DT01
19409,DT0101773,37.7638,12.98102,2581,DT01
19410,DT0101772,37.77678,12.98372,2565,DT01
19411,DT0101771,37.76569,12.98275,2598,DT01
19412,DT0101767,37.76235,12.98219,2574,DT01
19413,DT0101584,37.76574,12.9827,2599,DT01
19414,DT0101766,37.76214,12.97978,2576,DT01
19415,DT0103145,37.77054,12.98238,2592,DT01
19416,DT0102508,37.46147,12.59034,2597,DT01
19417,DT0101762,37.76545,12.98226,2597,DT01
19418,DT0101761,37.7658,12.9821,2583,DT01
19419,DT0101760,37.76581,12.98207,2590,DT01
19420,DT0101759,37.76368,12.98194,2583,DT01
19421,DT0101758,37.76368,12.98194,2613,DT01
19422,DT0901085,37.76213,12.98804,2618,DT09
19423,DT0101757,37.76496,12.98084,2596,DT01
19424,DT0101753,37.77083,12.95524,2642,DT01
19425,DT0101752,37.7709,12.98534,2596,DT01
19426,DT0101747,37.7626,12.98124,2572,DT01
19427,DT0103204,37.76472,12.9819,2594,DT01
19428,DT0102692,37.76142,12.98079,2569,DT01
19429,DT0101746,37.77038,12.98437,2665,DT01
19430,DT0101745,37.75533,12.97637,2599,DT01
19431,DT0102590,37.75557,12.98425,2597,DT01
19432,DT0101743,37.76521,12.97929,2723,DT01
19433,DT0101741,37.75725,12.97409,2595,DT01
19434,DT0900198,37.76649,12.9864,2611,DT09
19435,DT0101740,37.75786,12.97441,2596,DT01
19436,DT0900911,37.76575,13.1126,2612,DT09
19437,DT0101739,37.755,12.9756,2604,DT01
19438,DT0103044,37.45482,12.98552,2582,DT01
19439,DT0103301,37.768,12.98362,2586,DT01
19440,DT0101737,37.76546,12.98243,2604,DT01
19441,DT0101735,37.76429,12.98199,2587,DT01
19442,DT0101734,37.76392,12.98202,2583,DT01
19443,DT0101725,37.76086,12.981,2591,DT01
19444,DT0101733,37.76388,12.98253,2582,DT01
19445,DT0101732,37.76316,12.98195,2580,DT01
19446,DT0101729,37.76066,12.98036,2585,DT01
19447,DT0101728,37.7619,12.98843,2594,DT01
19448,DT0101724,37.76037,12.98083,2588,DT01
19449,DT0101723,37.76033,12.97945,2577,DT01
19450,DT0101722,37.76031,12.98091,2587,DT01
19451,DT0101721,37.76004,12.98082,2583,DT01
19452,DT0101720,37.75984,12.98027,2579,DT01
19453,DT0101719,37.75994,12.98026,2589,DT01
19454,DT0101718,37.76059,12.98003,2578,DT01
19455,DT0101715,37.75993,12.9796,2587,DT01
19456,DT0101714,37.77048,12.98093,2589,DT01
19457,DT0101713,37.76189,12.90066,2575,DT01
19458,DT0101712,37.75988,12.97983,2585,DT01
19459,DT0102270,37.76135,12.98072,2576,DT01
19460,DT0101705,37.76034,12.97909,2576,DT01
19461,DT0101704,37.76217,12.98003,2575,DT01
19462,DT0101703,37.76135,12.97961,2564,DT01
19463,DT0101094,37.75975,12.98074,2572,DT01
19464,DT0103246,37.75577,12.9733,2594,DT01
19465,DT0101695,37.7591,12.9793,2571,DT01
19466,DT0101694,37.75918,12.97947,2570,DT01
19467,DT0200861,37.76074,12.98235,2598,DT02
19468,DT0101693,37.76027,12.97898,2586,DT01
19469,DT0101692,37.76054,12.97909,2605,DT01
19470,DT0101691,37.76047,12.97895,2596,DT01
19471,DT0101690,37.76054,12.97908,2606,DT01
19472,DT0101249,37.75985,12.98033,2585,DT01
19473,DT0201097,37.75709,13.09461,2575,DT02
19474,DT0101688,37.7547,12.97729,2584,DT01
19475,DT0101686,37.75505,12.97726,2576,DT01
19476,DT0101680,37.75465,12.97435,2590,DT01
19477,DT0101679,37.7534,12.9768,2592,DT01
19478,DT0101677,37.75514,12.97468,2572,DT01
19479,DT0201596,37.75306,12.974533,2579,DT02
19480,DT0201595,37.75306,12.974533,2579,DT02
19481,DT0101676,37.75422,12.97604,2587,DT01
19482,DT0101675,37.75526,12.97597,2587,DT01
19483,DT0101969,37.76046,12.98352,2588,DT01
19484,DT0101669,37.75381,12.97531,2590,DT01
19485,DT0102212,37.75363,12.97529,2595,DT01
19486,DT0101666,37.7542,12.97506,2595,DT01
19487,DT0101665,37.75329,12.97183,2587,DT01
19488,DT0101663,37.75424,12.97458,2596,DT01
19489,DT0101660,37.75539,12.97299,2589,DT01
19490,DT0101654,37.75353,12.97138,2597,DT01
19491,DT0101651,37.75346,12.97117,2598,DT01
19492,DT0101650,37.7708,12.98627,2640,DT01
19493,DT0101649,37.76546,12.98243,2604,DT01
19494,DT0101648,37.76621,12.98281,2604,DT01
19495,DT0101647,37.76196,12.97977,2571,DT01
19496,DT0102484,37.46183,12.59052,2597,DT01
19497,DT0101646,37.7696,12.98303,2589,DT01
19498,DT0101645,37.75773,12.97495,2575,DT01
19499,DT0101597,37.76089,12.97932,2576,DT01
19500,DT0101644,37.76577,12.98251,2578,DT01
19501,DT0102564,37.45506,12.58558,2587,DT01
19502,DT0102565,37.45506,12.58558,2587,DT01
19503,DT0102566,37.45506,12.58558,2587,DT01
19504,DT0101643,37.76382,12.98162,2596,DT01
19505,DT0101641,37.76452,12.98212,2587,DT01
19506,DT0101640,37.76433,12.98185,2596,DT01
19507,DT0101639,37.75543,12.97676,2586,DT01
19508,DT0101638,37.7652,12.98079,2584,DT01
19509,DT0101637,37.75688,12.97729,2613,DT01
19510,DT0101636,37.75701,12.97712,2603,DT01
19511,DT0101634,37.76198,12.98051,2570,DT01
19512,DT0101633,37.7639,12.98194,2568,DT01
19513,DT0101632,37.68466,12.98336,2506,DT01
19514,DT0201274,37.75841,12.9836,2598,DT02
19515,DT0101629,37.75537,12.97345,2607,DT01
19516,DT0101628,37.76357,12.98088,2580,DT01
19517,DT0101627,37.77087,12.98732,2626,DT01
19518,DT0101626,37.76218,12.98172,2569,DT01
19519,DT0101625,37.75431,12.97676,2586,DT01
19520,DT0101624,37.763,12.98069,2578,DT01
19521,DT0101622,37.76454,12.97884,2582,DT01
19522,DT0101621,37.62126,12.94565,2582,DT01
19523,DT0100911,37.77096,12.98365,2608,DT01
19524,DT0101958,37.76102,12.98349,2698,DT01
19525,DT0101610,37.75687,12.97394,2580,DT01
19526,DT0101906,37.76222,12.98042,2572,DT01
19527,DT0101609,37.75657,12.9735,2581,DT01
19528,DT0103289,37.75443,12.98077,2597,DT01
19529,DT0101603,37.75397,12.97079,2581,DT01
19530,DT0101602,37.76041,12.9789,2588,DT01
19531,DT0101862,37.7706,12.98848,2609,DT01
19532,DT0101600,37.7604,12.97894,2583,DT01
19533,DT0102355,37.76056,12.98051,2573,DT01
19534,DT0102356,37.76056,12.98051,2573,DT01
19535,DT0102354,37.76056,12.98051,2573,DT01
19536,DT0101599,37.76003,12.97981,2573,DT01
19537,DT0101789,37.75476,12.9738,2606,DT01
19538,DT0103247,37.75483,12.9739,2610,DT01
19539,DT0101598,37.76089,12.97932,2576,DT01
19540,DT0101593,37.76593,12.98258,2601,DT01
19541,DT0102331,37.76016,12.98006,2577,DT01
19542,DT0101590,37.77133,12.98501,2603,DT01
19543,DT0102486,37.46152,12.59041,2593,DT01
19544,DT0101585,37.7699,12.98212,2594,DT01
19545,DT0101583,37.76492,12.98189,2593,DT01
19546,DT0101582,37.76968,12.98575,2602,DT01
19547,DT0101577,37.76329,12.98178,2570,DT01
19548,DT0101580,37.76322,12.98153,2610,DT01
19549,DT0101579,37.76553,12.98067,2582,DT01
19550,DT0101578,37.7633,12.98153,2610,DT01
19551,DT0101576,37.7635,12.98038,2591,DT01
19552,DT0101575,37.7635,12.98038,2591,DT01
19553,DT0101574,37.76948,12.98427,2590,DT01
19554,DT0101573,37.76942,12.98468,2607,DT01
19555,DT0103037,37.46138,12.58573,2592,DT01
19556,DT0101572,37.7634,12.98189,2625,DT01
19557,DT0101571,37.76968,12.98575,2602,DT01
19558,DT0101777,37.76227,12.98101,2576,DT01
19559,DT0101568,37.76296,12.98073,2588,DT01
19560,DT0103263,37.75858,12.97566,2575,DT01
19561,DT0101567,37.76302,12.9807,2880,DT01
19562,DT0101566,37.76238,12.98146,2592,DT01
19563,DT0102122,37.7542,12.97378,2573,DT01
19564,DT0101564,37.76554,12.98145,2577,DT01
19565,DT0101563,37.76562,12.98101,2574,DT01
19566,DT0101562,37.76408,12.98163,2590,DT01
19567,DT0100268,37.76025,12.97993,2555,DT01
19568,DT0101561,37.7547,12.97116,2605,DT01
19569,DT0100735,37.7662,12.98261,2611,DT01
19570,DT0101559,37.76166,12.98011,2568,DT01
19571,DT0101558,37.76215,12.98018,2578,DT01
19572,DT0101557,37.76213,12.98037,2581,DT01
19573,DT0101555,37.76228,12.98039,2586,DT01
19574,DT0101553,37.76134,12.98027,2582,DT01
19575,DT0103043,37.45527,12.58566,2589,DT01
19576,DT0101551,37.76192,12.9801,2612,DT01
19577,DT0102366,37.76233,12.9804,2570,DT01
19578,DT0101550,37.76094,12.97951,2580,DT01
19579,DT0101548,37.7607,12.97941,2567,DT01
19580,DT0101547,37.76047,12.97933,2574,DT01
19581,DT0101546,37.76105,12.97967,2578,DT01
19582,DT0100052,37.75431,12.9743,2598,DT01
19583,DT0101538,37.7611,12.97968,2580,DT01
19584,DT0101537,37.75694,12.97739,2597,DT01
19585,DT0101536,37.75619,12.9739,2585,DT01
19586,DT0101535,37.76054,12.9788,2575,DT01
19587,DT0201372,37.75847,12.98664,2581,DT02
19588,DT0101532,37.75987,12.98026,2582,DT01
19589,DT0101531,37.7604,12.97894,2583,DT01
19590,DT0101530,37.75965,12.97972,2568,DT01
19591,DT0101950,37.75939,12.98348,2579,DT01
19592,DT0101528,37.75968,12.97972,2569,DT01
19593,DT0101526,37.75628,12.97577,2601,DT01
19594,DT0103286,37.776783,12.98271,2583,DT01
19595,DT0101525,37.75583,12.97521,2574,DT01
19596,DT0103155,37.77084,12.98502,2597,DT01
19597,DT0101524,37.76743,12.98166,2603,DT01
19598,DT0101765,37.77024,12.98482,2622,DT01
19599,DT0101523,37.76743,12.98166,2603,DT01
19600,DT0101522,37.76467,12.98013,2594,DT01
19601,DT0101521,37.76523,12.9829,2601,DT08
19602,DT0101519,37.77027,12.98464,2601,DT01
19603,DT0101518,37.76993,12.98343,2633,DT01
19604,DT0101877,37.77039,12.98695,2602,DT01
19605,DT0101515,37.77022,12.98621,2622,DT01
19606,DT0101513,37.77099,12.98416,2611,DT01
19607,DT0101511,37.77029,12.98664,2606,DT01
19608,DT0101510,37.76958,12.98344,2598,DT01
19609,DT0101508,37.77062,12.98363,2602,DT01
19610,DT0101507,37.76568,12.98039,2605,DT01
19611,DT0103183,37.76359,12.96045,2594,DT01
19612,DT0101505,37.76558,12.98022,2593,DT01
19613,DT0101501,37.77014,12.98333,2625,DT01
19614,DT0101499,37.76142,12.98468,2579,DT01
19615,DT0101498,37.7704,12.98433,2597,DT01
19616,DT0201073,37.76187,12.98239,2587,DT02
19617,DT0101497,37.76346,12.98288,2609,DT01
19618,DT0101496,37.76833,12.9833,2607,DT01
19619,DT0101588,37.75463,12.97735,2550,DT01
19620,DT0201005,37.76291,13.09359,2599,DT02
19621,DT0101494,37.77069,12.98334,2609,DT01
19622,DT0103152,37.76964,12.9872,2588,DT01
19623,DT0103153,37.7259,12.9837,2603,DT01
19624,DT0101489,37.76889,12.98383,2516,DT01
19625,DT0101488,37.77135,12.98438,2596,DT01
19626,DT0101487,37.76558,12.9802,2588,DT01
19627,DT0101503,37.77269,12.98569,2615,DT01
19628,DT0103270,37.75792,12.97327,2589,DT01
19629,DT0101842,37.76455,12.9818,2581,DT01
19630,DT0101484,37.76417,12.98151,2583,DT01
19631,DT0101402,37.76584,12.98279,2595,DT01
19632,DT0101483,37.76312,12.98233,2594,DT01
19633,DT0801482,37.72343,13.1164,2093,DT08
19634,DT0101482,37.76406,12.98151,2603,DT01
19635,DT0102488,37.45498,12.58528,2577,DT01
19636,DT0101481,37.46026,12.58526,2610,DT01
19637,DT0101480,37.76483,12.98226,2608,DT01
19638,DT0101478,37.7641,12.98134,2404,DT01
19639,DT0101477,37.76516,12.97946,2588,DT01
19640,DT0101475,37.76611,12.9804,2598,DT01
19641,DT0101474,37.76415,12.98165,2590,DT01
19642,DT0101472,37.75837,12.97401,2603,DT01
19643,DT0101471,37.75924,12.97953,2570,DT01
19644,DT0101470,37.76194,12.98072,2580,DT01
19645,DT0103234,37.76081,12.98081,2575,DT01
19646,DT0101468,37.75451,12.97463,2620,DT01
19647,DT0101467,37.76011,12.97855,2570,DT01
19648,DT0100165,37.75671,12.97717,2597,DT01
19649,DT0101466,37.75729,12.97298,2590,DT01
19650,DT0103244,37.7569,12.97522,2594,DT01
19651,DT0101465,37.75417,12.97236,2595,DT01
19652,DT0101464,37.75417,12.97236,2595,DT01
19653,DT0102186,37.75496,12.97329,2590,DT01
19654,DT0101463,37.75417,12.97236,2595,DT01
19655,DT0101462,37.75417,12.97236,2595,DT01
19656,DT0101461,37.75385,12.97377,2593,DT01
19657,DT0102609,37.45534,12.58529,2580,DT01
19658,DT0101459,37.76442,12.9815,2591,DT01
19659,DT0101457,37.7586,12.97546,2597,DT01
19660,DT0101454,37.75606,12.97764,2590,DT01
19661,DT0101453,37.75362,12.97395,2627,DT01
19662,DT0101452,37.75411,12.97383,2603,DT01
19663,DT0101451,37.75558,12.97478,2544,DT01
19664,DT0900896,37.76738,12.98587,2606,DT09
19665,DT0101450,37.76173,12.98124,2584,DT01
19666,DT0101449,37.75566,12.97489,2544,DT01
19667,DT0101940,37.75499,12.98346,2590,DT01
19668,DT0101447,37.7551,12.97422,2607,DT01
19669,DT0103239,37.75534,12.97419,2609,DT01
19670,DT0101446,37.75999,12.9802,2590,DT01
19671,DT0101445,37.75417,12.97236,2595,DT01
19672,DT0101469,37.76194,12.98072,2580,DT01
19673,DT0201485,37.75933,12.9831,2599,DT02
19674,DT0101443,37.76428,12.98045,2555,DT01
19675,DT0101700,37.76055,12.97869,2575,DT01
19676,DT0201326,37.7611,12.98521,2625,DT02
19677,DT0101430,37.76583,12.98162,2773,DT01
19678,DT0101427,37.76583,12.98162,2773,DT01
19679,DT0101426,37.76583,12.98162,2773,DT01
19680,DT0101425,37.76303,12.97995,2578,DT01
19681,DT0101424,37.77002,12.98623,2612,DT01
19682,DT0200949,37.76083,12.98271,2596,DT02
19683,DT0201204,37.75915,12.98623,2602,DT02
19684,DT0101421,37.76467,12.97994,2587,DT01
19685,DT0101418,37.7675,12.98412,2604,DT01
19686,DT0101825,37.76152,12.98337,2581,DT01
19687,DT0101415,37.7663,12.98285,2580,DT01
19688,DT0101414,37.77089,12.98528,2602,DT01
19689,DT0101412,37.76343,12.98201,2594,DT01
19690,DT0102002,37.76406,12.98338,2599,DT01
19691,DT0101410,37.76573,12.9825,2626,DT01
19692,DT0102425,37.45519,12.58538,2586,DT01
19693,DT0103025,37.45545,12.58488,2579,DT01
19694,DT0101408,37.76943,12.98639,2618,DT01
19695,DT0101406,37.76576,12.98031,2571,DT01
19696,DT0101405,37.7668,12.9828,2607,DT01
19697,DT0103287,37.75445,12.98071,2582,DT01
19698,DT0101404,37.76456,12.9807,2581,DT01
19699,DT0100945,37.77162,12.98532,2608,DT01
19700,DT0101403,37.76582,12.98265,2619,DT01
19701,DT0101401,37.76586,12.9804,2602,DT01
19702,DT0101400,37.76772,12.98309,2588,DT01
19703,DT0101399,37.76472,12.98232,2581,DT01
19704,DT0101398,37.76605,12.98275,2590,DT01
19705,DT0101396,37.76475,12.98124,2587,DT01
19706,DT0100060,37.75465,12.97443,2599,DT01
19707,DT0101063,37.76476,12.98201,2585,DT01
19708,DT0101395,37.76523,12.9805,2610,DT01
19709,DT0101394,37.76593,12.9817,2609,DT01
19710,DT0101391,37.76584,12.9815,2593,DT01
19711,DT0101390,37.76608,12.9813,2610,DT01
19712,DT0101389,37.76565,12.98127,2602,DT01
19713,DT0101386,37.77278,12.98609,2634,DT01
19714,DT0103104,37.75455,12.18253,2591,DT01
19715,DT0101385,37.76483,12.98155,2591,DT01
19716,DT0101383,37.77008,12.98442,2595,DT01
19717,DT0100854,37.77079,12.98584,2593,DT01
19718,DT0101382,37.77139,12.98605,2602,DT01
19719,DT0101377,37.76423,12.98064,2583,DT01
19720,DT0101972,37.76456,12.98352,2587,DT01
19721,DT0101375,37.76498,12.98165,2567,DT01
19722,DT0101374,37.7652,12.98119,2611,DT01
19723,DT0101959,37.76065,12.9835,2584,DT01
19724,DT0101373,37.76495,12.98167,2585,DT01
19725,DT0101372,37.76485,12.98166,2605,DT01
19726,DT0101968,37.7608,12.98351,2578,DT01
19727,DT0101371,37.76494,12.98165,2591,DT01
19728,DT0101370,37.76484,12.98171,2589,DT01
19729,DT0103261,37.7635,12.982884,2576,DT01
19730,DT0101820,37.76219,12.98179,2589,DT01
19731,DT0101368,37.82275,13.06351,2722,DT01
19732,DT0101875,37.7704,12.98441,2604,DT01
19733,DT0900501,37.76708,12.98627,2600,DT09
19734,DT0101365,37.76811,12.98335,2626,DT01
19735,DT0101364,37.7674,12.98192,2599,DT01
19736,DT0101363,37.76492,12.98104,2605,DT01
19737,DT0101362,37.76502,12.98096,2608,DT01
19738,DT0101360,37.76493,12.98096,2563,DT01
19739,DT0101359,37.76364,12.98128,2580,DT01
19740,DT0101106,37.77155,12.98198,2608,DT01
19741,DT0103075,37.46116,12.59067,2594,DT01
19742,DT0101357,37.77062,12.98609,2596,DT01
19743,DT0101356,37.765,12.98142,2610,DT01
19744,DT0101355,37.76489,12.98132,2607,DT01
19745,DT0101354,37.77213,12.98704,2637,DT01
19746,DT0101351,37.75424,12.97206,2617,DT01
19747,DT0101352,37.77057,12.98594,2624,DT01
19748,DT0900870,37.76444,12.97666,2582,DT09
19749,DT0201192,37.76198,12.98498,2625,DT02
19750,DT0103260,37.7584,12.97567,2586,DT01
19751,DT0101344,37.77175,12.98521,2622,DT01
19752,DT0101343,37.76392,12.98802,2550,DT01
19753,DT0101342,37.76458,12.98238,2603,DT01
19754,DT0101341,37.76293,12.98101,2548,DT01
19755,DT0101340,37.76288,12.98202,2576,DT01
19756,DT0102360,37.76186,12.98133,2583,DT01
19757,DT0102361,37.76186,12.98133,2583,DT01
19758,DT0102364,37.76186,12.98133,2583,DT01
19759,DT0102362,37.76186,12.98133,2583,DT01
19760,DT0102363,37.76186,12.98133,2583,DT01
19761,DT0101338,37.77218,12.98707,2638,DT01
19762,DT0101337,37.7647,12.98229,2594,DT01
19763,DT0101336,37.77131,12.9851,2598,DT01
19764,DT0101514,37.77041,12.98295,2508,DT01
19765,DT0102014,37.7547,12.9834,2585,DT01
